0,30295306801254400,1,0.9899992456750802,myRun
1,30284070894174208,2,0.9899992456750802,myRun
2,30282297689251840,3,0.9899992456750802,myRun
3,30281052970819584,4,0.9899992456750802,myRun
4,30280080747921408,5,0.9899992456750802,myRun
5,30145753649254400,6,0.9899992456750802,myRun
6,30145973258817536,7,0.9899992456750802,myRun
7,30147036481331200,8,0.9899992456750802,myRun
8,30147216362446848,9,0.9899992456750802,myRun
9,30151108915625984,10,0.9899992456750802,myRun
10,30164361624428544,11,0.9899992456750802,myRun
11,30166204228308992,12,0.9899992456750802,myRun
12,30170313530548224,13,0.9899992456750802,myRun
13,34856723634196482,14,0.9899992456750802,myRun
14,30195992632496128,15,0.9899992456750802,myRun
15,30195734397587456,16,0.9899992456750802,myRun
16,30194947625852928,17,0.9899992456750802,myRun
17,30191539678347266,18,0.9899992456750802,myRun
18,30189902884765696,19,0.9899992456750802,myRun
19,30325626942529536,20,0.9899992456750802,myRun
20,30319918649966592,21,0.9899992456750802,myRun
21,30318347975397376,22,0.9899992456750802,myRun
22,29467562857205760,23,0.9899992456750802,myRun
23,30426663745486848,24,0.9899992456750802,myRun
24,30513117570015232,25,0.9899992456750802,myRun
25,30459074709557248,26,0.9899992456750802,myRun
26,30439920199798787,27,0.9899992456750802,myRun
27,30567532691726337,28,0.9899992456750802,myRun
28,30558796480774144,29,0.9899992456750802,myRun
29,32215923481907200,30,0.9899992456750802,myRun
30,30147036481331200,31,0.9899992456750802,myRun
31,30332095880495105,32,0.9899992456750802,myRun
32,30325626942529536,33,0.9899992456750802,myRun
33,30590163398696962,34,0.9899992456750802,myRun
34,30629752956002304,35,0.9899992456750802,myRun
35,31059921093009408,36,0.9899992456750802,myRun
36,30571851667210240,37,0.9899992456750802,myRun
37,31304742340661248,38,0.9899992456750802,myRun
38,30138669054566400,39,0.9899992456750802,myRun
39,30137504334090240,40,0.9899992456750802,myRun
40,30144612324610048,41,0.9899992456750802,myRun
41,30317495017545729,42,0.9899992456750802,myRun
42,30308676094926848,43,0.9899992456750802,myRun
43,34955375211974657,44,0.9899992456750802,myRun
44,30242320716664833,45,0.9899992456750802,myRun
45,30180852956667904,46,0.9899992456750802,myRun
46,30187870459273216,47,0.9899992456750802,myRun
47,30185632311549952,48,0.9899992456750802,myRun
48,30184822701821954,49,0.9899992456750802,myRun
49,30224456668418048,50,0.9899992456750802,myRun
50,30231756779028480,51,0.9899992456750802,myRun
51,30225672072855552,52,0.9899992456750802,myRun
52,30179680120213504,53,0.9899992456750802,myRun
53,34920222079066112,54,0.9899992456750802,myRun
54,34918946616377344,55,0.9899992456750802,myRun
55,30377622064078848,56,0.9899992456750802,myRun
56,30151108915625984,57,0.9899992456750802,myRun
57,30147216362446848,58,0.9899992456750802,myRun
58,30558796480774144,59,0.9899992456750802,myRun
59,30329279422144512,60,0.9899992456750802,myRun
60,30329277014609920,61,0.9899992456750802,myRun
61,30332237778001920,62,0.9899992456750802,myRun
62,30332095880495105,63,0.9899992456750802,myRun
63,30350155270062080,64,0.9899992456750802,myRun
64,31987981896126464,65,0.9899992456750802,myRun
65,35023707030167552,66,0.9899992456750802,myRun
66,35024599481581568,67,0.9899992456750802,myRun
67,30848686644797440,68,0.9899992456750802,myRun
68,30344159634132992,69,0.9899992456750802,myRun
69,30172846525251585,70,0.9899992456750802,myRun
70,30171143117733889,71,0.9899992456750802,myRun
71,30173229582655489,72,0.9899992456750802,myRun
72,30173101094342657,73,0.9899992456750802,myRun
73,30179680120213504,74,0.9899992456750802,myRun
74,30179590383075329,75,0.9899992456750802,myRun
75,30848686644797440,76,0.9899992456750802,myRun
76,30799302041280512,77,0.9899992456750802,myRun
77,34887054940704768,78,0.9899992456750802,myRun
78,30145973258817536,79,0.9899992456750802,myRun
79,31987981896126464,80,0.9899992456750802,myRun
80,35067946019590144,81,0.9899992456750802,myRun
81,30247955122356224,82,0.9899992456750802,myRun
82,30264116249624576,83,0.9899992456750802,myRun
83,30272744067174400,84,0.9899992456750802,myRun
84,29493386088026112,85,0.9899992456750802,myRun
85,29551021088841728,86,0.9899992456750802,myRun
86,29663700021411840,87,0.9899992456750802,myRun
87,30197182858530816,88,0.9899992456750802,myRun
88,30317726136270848,89,0.9899992456750802,myRun
89,30213489180016640,90,0.9899992456750802,myRun
90,30216730722701312,91,0.9899992456750802,myRun
91,30205882033766400,92,0.9899992456750802,myRun
92,30209514821128192,93,0.9899992456750802,myRun
93,30209944758255616,94,0.9899992456750802,myRun
94,30199244916789249,95,0.9899992456750802,myRun
95,30199538270601216,96,0.9899992456750802,myRun
96,30372369704951808,97,0.9899992456750802,myRun
97,30377622064078848,98,0.9899992456750802,myRun
98,30242320716664833,99,0.9899992456750802,myRun
99,30238013330030592,100,0.9899992456750802,myRun
100,30236969338408960,101,0.9899992456750802,myRun
101,30848686644797440,102,0.9899992456750802,myRun
102,29449488145850369,103,0.9804595380678733,myRun
103,29450338503229440,104,0.9804595380678733,myRun
104,30181945539301376,105,0.9804595380678733,myRun
105,34918967013277696,106,0.9804595380678733,myRun
106,30181945539301376,107,0.9804595380678733,myRun
107,30327110438486017,108,0.9804595380678733,myRun
108,30381116489736193,109,0.9492198747447422,myRun
109,30381116489736193,110,0.9492198747447422,myRun
110,30341918521040896,111,0.9325844205911992,myRun
111,30341918521040896,112,0.9325844205911992,myRun
112,30574265715658752,113,0.911558689626945,myRun
113,33146965940240384,114,0.911558689626945,myRun
114,30220405885112320,115,0.911558689626945,myRun
115,30203004422463488,116,0.911558689626945,myRun
116,30220405885112320,117,0.911558689626945,myRun
117,31984587735306240,118,0.911558689626945,myRun
118,33146965940240384,119,0.911558689626945,myRun
119,30203004422463488,120,0.911558689626945,myRun
120,30667277003137024,121,0.8597707914488791,myRun
121,30667277003137024,122,0.8597707914488791,myRun
122,29666714060849152,123,0.7129793289447045,myRun
123,34022783348383744,124,0.7129793289447045,myRun
124,31410560880869377,125,0.7129793289447045,myRun
125,30370301564944385,126,0.7129793289447045,myRun
126,31959149810024448,127,0.7129793289447045,myRun
127,31410560880869377,128,0.7129793289447045,myRun
128,31404678705053696,129,0.7129793289447045,myRun
129,31394739727114241,130,0.7129793289447045,myRun
130,34701722240688128,131,0.7129793289447045,myRun
131,34702227859980288,132,0.7129793289447045,myRun
132,34704743469162497,133,0.7129793289447045,myRun
133,31756967873609728,134,0.7129793289447045,myRun
134,34560011514417152,135,0.7129793289447045,myRun
135,34553229199159296,136,0.7129793289447045,myRun
136,34546003663126528,137,0.7129793289447045,myRun
137,34540741900517376,138,0.7129793289447045,myRun
138,33244963571507200,139,0.7129793289447045,myRun
139,34853985898729472,140,0.7129793289447045,myRun
140,34828668173811712,141,0.7129793289447045,myRun
141,30194991913504768,142,0.7129793289447045,myRun
142,29389569384255488,143,0.7129793289447045,myRun
143,29393669312225280,144,0.7129793289447045,myRun
144,33232735426322432,145,0.7129793289447045,myRun
145,32181262210834432,146,0.7129793289447045,myRun
146,32455072583516160,147,0.7129793289447045,myRun
147,32330739202658304,148,0.7129793289447045,myRun
148,33925657381707776,149,0.7129793289447045,myRun
149,30116885915762689,150,0.7129793289447045,myRun
150,30358072098562048,151,0.7129793289447045,myRun
151,34295572164902912,152,0.7129793289447045,myRun
152,34288118802825216,153,0.7129793289447045,myRun
153,34292261743239168,154,0.7129793289447045,myRun
154,34282909598744578,155,0.7129793289447045,myRun
155,34281638858854401,156,0.7129793289447045,myRun
156,34281682508972032,157,0.7129793289447045,myRun
157,30354566205673472,158,0.7129793289447045,myRun
158,34232504261165056,159,0.7129793289447045,myRun
159,30378467929362432,160,0.7129793289447045,myRun
160,34996571238043649,161,0.7129793289447045,myRun
161,34989173920382976,162,0.7129793289447045,myRun
162,34341121890983936,163,0.7129793289447045,myRun
163,30372856340684800,164,0.7129793289447045,myRun
164,29344684287463424,165,0.7129793289447045,myRun
165,34919796566917120,166,0.7129793289447045,myRun
166,34660152049147904,167,0.7129793289447045,myRun
167,29227404585082880,168,0.7129793289447045,myRun
168,31091364863156225,169,0.7129793289447045,myRun
169,31080339866648576,170,0.7129793289447045,myRun
170,34667388343427072,171,0.7129793289447045,myRun
171,29122266612637696,172,0.7129793289447045,myRun
172,30298980768284672,173,0.7129793289447045,myRun
173,30328228853846016,174,0.7129793289447045,myRun
174,30308748450856960,175,0.7129793289447045,myRun
175,31080116834537472,176,0.7129793289447045,myRun
176,31080339866648576,177,0.7129793289447045,myRun
177,31121806123339778,178,0.7129793289447045,myRun
178,30116885915762689,179,0.7129793289447045,myRun
179,34709352279445504,180,0.7129793289447045,myRun
180,30140350932713473,181,0.7129793289447045,myRun
181,30144335307608064,182,0.7129793289447045,myRun
182,33008637081292800,183,0.7129793289447045,myRun
183,34705115407454208,184,0.7129793289447045,myRun
184,33440086657867777,185,0.7129793289447045,myRun
185,34714824982134784,186,0.7129793289447045,myRun
186,33079277624762369,187,0.7129793289447045,myRun
187,33008637081292800,188,0.7129793289447045,myRun
188,31463761013383169,189,0.7129793289447045,myRun
189,31459568567459841,190,0.7129793289447045,myRun
190,30406773076664320,191,0.7129793289447045,myRun
191,31442957349429248,192,0.7129793289447045,myRun
192,30422234073927680,193,0.7129793289447045,myRun
193,31442561864310784,194,0.7129793289447045,myRun
194,34594794005200896,195,0.7129793289447045,myRun
